timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729793199270,910,postLogin,200,OK,Jarkom 3 Soal 8 1-41,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,910,0,0
1729793199256,942,postLogin,200,OK,Jarkom 3 Soal 8 1-55,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,942,0,0
1729793199323,885,postLogin,200,OK,Jarkom 3 Soal 8 1-58,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,885,0,0
1729793199266,943,postLogin,200,OK,Jarkom 3 Soal 8 1-105,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,943,0,0
1729793199272,941,postLogin,200,OK,Jarkom 3 Soal 8 1-56,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,941,0,0
1729793199339,883,postLogin,200,OK,Jarkom 3 Soal 8 1-45,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,883,0,0
1729793199380,844,postLogin,200,OK,Jarkom 3 Soal 8 1-15,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,844,0,0
1729793199379,846,postLogin,200,OK,Jarkom 3 Soal 8 1-145,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,846,0,0
1729793199400,827,postLogin,200,OK,Jarkom 3 Soal 8 1-5,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,827,0,0
1729793199389,853,postLogin,200,OK,Jarkom 3 Soal 8 1-18,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,853,0,0
1729793199410,837,postLogin,200,OK,Jarkom 3 Soal 8 1-20,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,837,0,0
1729793199411,837,postLogin,200,OK,Jarkom 3 Soal 8 1-22,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,837,0,0
1729793199260,989,postLogin,200,OK,Jarkom 3 Soal 8 1-59,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,989,0,0
1729793199263,990,postLogin,200,OK,Jarkom 3 Soal 8 1-69,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,990,0,0
1729793199267,992,postLogin,200,OK,Jarkom 3 Soal 8 1-21,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,992,0,0
1729793199447,823,postLogin,200,OK,Jarkom 3 Soal 8 1-104,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,823,0,0
1729793199456,816,postLogin,200,OK,Jarkom 3 Soal 8 1-106,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,816,0,0
1729793199350,958,postLogin,200,OK,Jarkom 3 Soal 8 1-34,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,958,0,0
1729793199388,921,postLogin,200,OK,Jarkom 3 Soal 8 1-36,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,921,0,0
1729793199516,815,postLogin,200,OK,Jarkom 3 Soal 8 1-1,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,815,0,0
1729793199464,868,postLogin,200,OK,Jarkom 3 Soal 8 1-103,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,868,0,0
1729793199528,811,postLogin,200,OK,Jarkom 3 Soal 8 1-9,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,811,0,0
1729793199502,865,postLogin,200,OK,Jarkom 3 Soal 8 1-24,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,825,0,0
1729793199511,867,postLogin,200,OK,Jarkom 3 Soal 8 1-50,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,814,0,0
1729793199466,918,postLogin,200,OK,Jarkom 3 Soal 8 1-30,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,918,0,0
1729793199479,906,postLogin,200,OK,Jarkom 3 Soal 8 1-39,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,906,0,0
1729793199402,984,postLogin,200,OK,Jarkom 3 Soal 8 1-14,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,912,0,0
1729793199421,965,postLogin,200,OK,Jarkom 3 Soal 8 1-23,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,893,0,0
1729793199483,910,postLogin,200,OK,Jarkom 3 Soal 8 1-28,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,910,0,0
1729793199515,884,postLogin,200,OK,Jarkom 3 Soal 8 1-32,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,884,0,0
1729793199548,862,postLogin,200,OK,Jarkom 3 Soal 8 1-43,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,861,0,0
1729793199561,870,postLogin,200,OK,Jarkom 3 Soal 8 1-93,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,870,0,0
1729793199548,884,postLogin,200,OK,Jarkom 3 Soal 8 1-65,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,884,0,0
1729793199563,893,postLogin,200,OK,Jarkom 3 Soal 8 1-68,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,893,0,0
1729793199577,902,postLogin,200,OK,Jarkom 3 Soal 8 1-73,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,901,0,0
1729793198604,1881,getIndex,200,OK,Jarkom 3 Soal 8 1-259,text,true,,620,130,300,300,http://gryffindor.hogwarts.B23.com/,1881,0,26
1729793199572,916,postLogin,200,OK,Jarkom 3 Soal 8 1-81,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,916,0,0
1729793199584,908,postLogin,200,OK,Jarkom 3 Soal 8 1-2,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,908,0,0
1729793199571,928,postLogin,200,OK,Jarkom 3 Soal 8 1-91,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,928,0,0
1729793199580,921,postLogin,200,OK,Jarkom 3 Soal 8 1-100,text,true,,870,263,300,300,http://gryffindor.hogwarts.B23.com/php/login.php,921,0,0
